Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	923	969	980																															
B	884	999	961																															
C	952	925	903																															
D	999	876	919																															
E	944	984	890																															
F	1006	1026	1008																															
G	942	964	965																															
H	1009	979	838																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	161	14.69	27.48	27.48	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:32:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11991	12596	11653																															
B	10738	13283	11680																															
C	11597	12516	13399																															
D	13141	12688	14579																															
E	15478	15028	12261																															
F	16378	15423	13497																															
G	12119	16060	12173																															
H	13746	13693	12084																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	162	14.69	27.48	27.48	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:32:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	960	915	1027																															
B	969	1065	972																															
C	975	916	952																															
D	928	942	960																															
E	992	956	995																															
F	967	976	979																															
G	968	1024	976																															
H	905	922	1034																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	162	14.69	27.48	27.48	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:32:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11904	12564	11713																															
B	10837	13263	12132																															
C	11432	12392	13472																															
D	13341	12939	14223																															
E	15572	14760	12635																															
F	16322	15469	13238																															
G	12020	16187	11936																															
H	13629	13890	12020																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	163	14.69	27.48	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	974	939	921																															
B	974	940	982																															
C	998	951	992																															
D	970	966	1016																															
E	999	924	903																															
F	1014	926	1006																															
G	981	964	987																															
H	962	925	923																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	163	14.69	27.48	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12051	12615	12054																															
B	10661	13186	11824																															
C	11485	12261	13525																															
D	13416	12813	14247																															
E	15470	14759	12562																															
F	16007	15459	13114																															
G	12152	16156	12038																															
H	13830	13668	12280																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	164	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	953	938	920																															
B	962	976	946																															
C	900	909	989																															
D	1017	876	937																															
E	949	994	943																															
F	1007	1046	1004																															
G	933	1002	896																															
H	904	935	891																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	164	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12041	12695	11803																															
B	10747	13545	11944																															
C	11297	12170	13387																															
D	13263	12935	14155																															
E	15753	14989	12742																															
F	16225	15270	13145																															
G	12138	16043	12071																															
H	13829	13717	12023																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	165	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	964	923	968																															
B	981	1044	959																															
C	916	874	993																															
D	975	944	958																															
E	979	956	952																															
F	1024	1020	935																															
G	991	1054	927																															
H	924	921	961																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	165	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:33:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11931	12585	11798																															
B	10520	13366	11728																															
C	11410	12366	13336																															
D	13512	12850	14296																															
E	15364	14840	12416																															
F	16068	15625	13421																															
G	12228	16120	12011																															
H	13604	13674	11784																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	166	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	1011	930	940																															
B	930	997	980																															
C	1010	961	1054																															
D	938	971	904																															
E	966	908	871																															
F	1026	1026	965																															
G	969	1062	947																															
H	954	888	1027																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	166	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11894	12279	11916																															
B	10582	13277	11760																															
C	11580	12328	13544																															
D	13168	12822	14124																															
E	15213	14858	12459																															
F	16221	15696	13059																															
G	12140	16249	12055																															
H	13724	14071	12146																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	167	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	1021	973	929																															
B	962	932	967																															
C	856	978	1046																															
D	959	905	953																															
E	951	940	933																															
F	1037	934	945																															
G	950	1021	909																															
H	888	879	898																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	167	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12168	12527	11849																															
B	10605	13314	11992																															
C	11315	12339	13281																															
D	13371	12579	14301																															
E	15377	14999	12366																															
F	16191	15383	13386																															
G	12288	15984	12186																															
H	13600	14099	11913																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	168	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	922	978	902																															
B	887	906	903																															
C	878	1012	914																															
D	963	952	892																															
E	885	958	885																															
F	1021	985	916																															
G	878	1055	905																															
H	939	973	925																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	168	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:34:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12000	12500	11819																															
B	10824	13368	11816																															
C	11585	12515	13397																															
D	13251	12981	14360																															
E	15175	15050	12572																															
F	16048	15666	13347																															
G	12050	16294	12043																															
H	13748	13804	12104																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	169	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	927	994	991																															
B	941	1004	986																															
C	983	889	882																															
D	962	843	915																															
E	1022	921	929																															
F	976	992	956																															
G	954	972	992																															
H	966	998	900																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	169	14.69	27.53	27.53	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12144	12665	11997																															
B	10861	13122	11742																															
C	11490	12336	13202																															
D	13409	13009	14105																															
E	15417	14936	12767																															
F	15881	15208	13017																															
G	12048	16035	11904																															
H	13624	13741	12244																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	170	14.69	27.53	27.58	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	989	925	974																															
B	978	937	933																															
C	895	943	1024																															
D	908	967	885																															
E	952	900	950																															
F	962	1082	957																															
G	967	1059	909																															
H	1020	1010	870																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	170	14.69	27.53	27.58	37.9	37.9	26.46	26.46	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12161	12513	11872																															
B	10757	13116	11872																															
C	11504	12306	13591																															
D	13299	12996	14278																															
E	15567	14802	12550																															
F	16268	15391	12900																															
G	12049	16202	11943																															
H	13734	13808	11746																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	171	14.69	27.58	27.55	37.9	37.9	26.46	26.53	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	900	982	988																															
B	857	1009	970																															
C	931	897	871																															
D	878	1018	990																															
E	932	936	958																															
F	1012	906	930																															
G	927	965	980																															
H	924	953	957																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	171	14.69	27.58	27.55	37.9	37.9	26.46	26.53	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:35:46														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	12025	12767	11882																															
B	10603	13163	11716																															
C	11461	12334	13236																															
D	13155	12875	14400																															
E	15695	14854	12295																															
F	16069	15589	13388																															
G	12195	16024	12103																															
H	13644	13622	12013																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	172	14.69	27.55	27.55	37.9	37.7	26.53	26.53	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:36:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	932	1016	943																															
B	887	916	959																															
C	914	913	957																															
D	926	949	944																															
E	999	861	971																															
F	971	908	1021																															
G	851	932	995																															
H	845	865	971																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	172	14.69	27.55	27.55	37.9	37.7	26.53	26.53	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:36:06														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	2	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	11791	12455	11796																															
B	10896	13182	11805																															
C	11456	12336	13411																															
D	12848	12950	14596																															
E	15568	15126	12509																															
F	16112	15419	13278																															
G	12064	15976	12316																															
H	13517	13897	11937																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	173	14.69	27.55	27.58	37.7	37.7	26.53	26.55	1	Tatjana	FRET(1)	0	0	De=1st	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:36:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
2	Tatjana	FRET	0	480	10	00:00:00.000	De=1st	Ex=Btm	Em=Btm	Wdw=1																								
2	Tatjana	FRET	0	570	10	00:00:00.000	De=2nd	Ex=Btm	Em=Btm	Wdw=1																								
																																		
Results	for	Tatjana	FRET(1)	-0	channel	1	window	1	(Counts)																									
	1	2	3	4	5	6	7	8	9	10	11	12																						
A	911	987	935																															
B	854	948	1043																															
C	899	907	953																															
D	1012	900	949																															
E	1008	970	1006																															
F	1033	1037	938																															
G	896	1057	955																															
H	916	985	918																															
																																		
Plate	information																																	
Plate	Repeat	Barcode	Measured	height	Chamber	temperature	at	start	Chamber	temperature	at	end	Humidity	at	start	Humidity	at	end	Ambient	temperature	at	start	Ambient	temperature	at	end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement	date
2	173	14.69	27.55	27.58	37.7	37.7	26.53	26.55	1	Tatjana	FRET(1)	0	0	De=2nd	Ex=Btm	Em=Btm	Wdw=1	0	6/29/2018	12:36:26														
																																		
Background	information																																	
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo																												
