Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	32		N/A	N/A	N/A	N/A	N/A	N/A	N/A	Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1	07.11.2018 15:05:05					
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Calculated results: Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10.93	10.641	11.089												
B		14.087	11.706	12.44												
C		14.066	12.497	12.17												
D		14.759	13.46	12.282												
E		15.108	14.493	12.463												
F		14.133	13.632	12.507												
G		15.321	15.073	12.021												
H		15.127	12.9	12.655												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	32		14.55	26.99	26.96	30.7	30.7	25.09	25.07	1	Tatjana FRET(1)	0	0	De=1st Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:05
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 1 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		920	873	878												
B		878	936	853												
C		839	904	932												
D		953	926	799												
E		862	921	890												
F		948	844	866												
G		838	783	888												
H		884	879	797												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	32		14.55	26.99	26.96	30.7	30.7	25.09	25.07	1	Tatjana FRET(1)	0	0	De=2nd Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:05
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 2 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10056	9290	9736												
B		12368	10957	10611												
C		11801	11297	11342												
D		14065	12464	9813												
E		13023	13348	11092												
F		13398	11505	10831												
G		12839	11802	10675												
H		13372	11339	10086												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Formula	Measurement date					
2	33		N/A	N/A	N/A	N/A	N/A	N/A	N/A	Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1	07.11.2018 15:05:25					
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Calculated results: Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		11.704	10.515	10.969												
B		12.973	11.941	10.915												
C		13.709	13.504	12.44												
D		14.835	14.705	10.856												
E		13.863	15.245	11.908												
F		13.796	13.902	12.494												
G		13.843	14.426	12.064												
H		15.86	15.641	11.102												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	33		14.55	26.96	26.96	30.7	30.8	25.07	25.07	1	Tatjana FRET(1)	0	0	De=1st Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:25
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 1 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		890	897	878												
B		949	947	988												
C		872	831	916												
D		940	843	894												
E		936	895	943												
F		968	840	865												
G		893	816	884												
H		823	713	915												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	33		14.55	26.96	26.96	30.7	30.8	25.07	25.07	1	Tatjana FRET(1)	0	0	De=2nd Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:25
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 2 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10417	9432	9631												
B		12311	11308	10784												
C		11954	11222	11395												
D		13945	12396	9705												
E		12976	13644	11229												
F		13355	11678	10807												
G		12362	11772	10665												
H		13053	11152	10158												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Formula	Measurement date					
2	34		N/A	N/A	N/A	N/A	N/A	N/A	N/A	Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1	07.11.2018 15:05:45					
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Calculated results: Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10.749	11.694	10.705												
B		14.059	13.442	11.269												
C		12.875	12.725	11.628												
D		15.746	13.786	11.047												
E		14.971	15.955	12.766												
F		14.095	12.688	12.423												
G		13.575	14.001	12.729												
H		16.263	12.973	11.616												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	34		14.55	26.96	26.99	30.8	30.8	25.07	25.19	1	Tatjana FRET(1)	0	0	De=1st Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:45
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 1 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		922	807	869												
B		881	846	952												
C		885	874	960												
D		892	893	917												
E		865	824	884												
F		938	917	868												
G		926	810	863												
H		817	852	878												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	34		14.55	26.96	26.99	30.8	30.8	25.07	25.19	1	Tatjana FRET(1)	0	0	De=2nd Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:05:45
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 2 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		9911	9437	9303												
B		12386	11372	10728												
C		11394	11122	11163												
D		14045	12311	10130												
E		12950	13147	11285												
F		13221	11635	10783												
G		12570	11341	10985												
H		13287	11053	10199												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Formula	Measurement date					
2	35		N/A	N/A	N/A	N/A	N/A	N/A	N/A	Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1	07.11.2018 15:06:05					
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Calculated results: Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10.756	10.539	10.957												
B		13.925	11.448	12.857												
C		12.32	12.532	12.587												
D		16.403	13.553	10.84												
E		13.771	14.363	12.296												
F		16.573	12.945	12.751												
G		13.562	14.525	12.307												
H		15.189	13.814	12.295												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	35		14.55	26.99	26.99	30.8	30.8	25.19	25.19	1	Tatjana FRET(1)	0	0	De=1st Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:06:05
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 1 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		962	899	898												
B		871	975	839												
C		943	893	904												
D		860	917	920												
E		948	935	910												
F		808	903	869												
G		948	793	864												
H		875	805	816												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	35		14.55	26.99	26.99	30.8	30.8	25.19	25.19	1	Tatjana FRET(1)	0	0	De=2nd Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:06:05
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 2 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		10347	9475	9839												
B		12129	11162	10787												
C		11618	11191	11379												
D		14107	12428	9973												
E		13055	13429	11189												
F		13391	11689	11081												
G		12857	11518	10633												
H		13290	11120	10033												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Formula	Measurement date					
2	36		N/A	N/A	N/A	N/A	N/A	N/A	N/A	Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1	07.11.2018 15:06:25					
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Calculated results: Calc 1: Label ratio = X / Y where X = Tatjana FRET(1) channel 2 window 1 Y = Tatjana FRET(1) channel 1 window 1																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		12.06	10.919	10.112												
B		13.312	13.16	11.973												
C		13.117	12.848	12.067												
D		14.782	13.117	12.08												
E		13.176	14.51	12.788												
F		14.716	13.062	12.148												
G		14.999	12.316	12.783												
H		15.001	14.156	13.641												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	36		14.55	26.99	26.99	30.8	30.8	25.19	25.19	1	Tatjana FRET(1)	0	0	De=1st Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:06:25
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
																
Results for Tatjana FRET(1) - channel 1 window 1 (Counts)																
	1	2	3	4	5	6	7	8	9	10	11	12				
A		838	847	961												
B		928	860	894												
C		884	893	928												
D		954	949	822												
E		984	928	881												
F		909	898	906												
G		855	940	840												
H		874	790	761												
																
Plate information 																
Plate	Repeat	Barcode	Measured height	Chamber temperature at start	Chamber temperature at end	Humidity at start	Humidity at end	Ambient temperature at start	Ambient temperature at end	Group	Label	ScanX	ScanY	Measinfo	Kinetics	Measurement date
2	36		14.55	26.99	26.99	30.8	30.8	25.19	25.19	1	Tatjana FRET(1)	0	0	De=2nd Ex=Btm Em=Btm Wdw=1	0	07.11.2018 15:06:25
																
Background information																
Plate	Label	Result	Signal	Flashes/Time	Meastime	MeasInfo										
2	Tatjana FRET	0	422	10	00:00:00.000	De=1st Ex=Btm Em=Btm Wdw=1										
2	Tatjana FRET	0	488	10	00:00:00.000	De=2nd Ex=Btm Em=Btm Wdw=1										
